"xx.Token","Exchange","Type","Symbol","Expiry","Strike","OpType","Token","Blank","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32"
102076181,"NSE","OPTIDX","NIFTYNXT50","29-SEP-26",81000,"CE",76181,NA,"#RTD(""greekserver.rtdfunctions"",,""102076181 5 102"")","#RTD(""greekserver.rtdfunctions"",,""102076181 41 102"")","#RTD(""greekserver.rtdfunctions"",,""102076181 4 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076181 7 102"")","#RTD(""greekserver.rtdfunctions"",,""102076181 42 102"")","#RTD(""greekserver.rtdfunctions"",,""102076181 6 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076181 8 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076181 12 102"")","#RTD(""greekserver.rtdfunctions"",,""102076181 24 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076181 25 102"")","#RTD(""greekserver.rtdfunctions"",,""102076181 26 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076181 27 102"")","#RTD(""greekserver.rtdfunctions"",,""102076181 13 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076181 14 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076181 15 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076181 16 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076181 10 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076181 11 102"")","#nseltodate(RTD(""greekserver.rtdfunctions"",,""102076181 20 102""))","#RTD(""greekserver.rtdfunctions"",,""102076181 18 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076181 17 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076181 40 102"")","#RTD(""greekserver.rtdfunctions"",,""102076181 34 102"")/100"
102076182,"NSE","OPTIDX","NIFTYNXT50","29-SEP-26",81000,"PE",76182,NA,"#RTD(""greekserver.rtdfunctions"",,""102076182 5 102"")","#RTD(""greekserver.rtdfunctions"",,""102076182 41 102"")","#RTD(""greekserver.rtdfunctions"",,""102076182 4 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076182 7 102"")","#RTD(""greekserver.rtdfunctions"",,""102076182 42 102"")","#RTD(""greekserver.rtdfunctions"",,""102076182 6 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076182 8 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076182 12 102"")","#RTD(""greekserver.rtdfunctions"",,""102076182 24 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076182 25 102"")","#RTD(""greekserver.rtdfunctions"",,""102076182 26 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076182 27 102"")","#RTD(""greekserver.rtdfunctions"",,""102076182 13 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076182 14 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076182 15 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076182 16 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076182 10 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076182 11 102"")","#nseltodate(RTD(""greekserver.rtdfunctions"",,""102076182 20 102""))","#RTD(""greekserver.rtdfunctions"",,""102076182 18 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076182 17 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076182 40 102"")","#RTD(""greekserver.rtdfunctions"",,""102076182 34 102"")/100"
102076185,"NSE","OPTIDX","NIFTYNXT50","29-SEP-26",81100,"CE",76185,NA,"#RTD(""greekserver.rtdfunctions"",,""102076185 5 102"")","#RTD(""greekserver.rtdfunctions"",,""102076185 41 102"")","#RTD(""greekserver.rtdfunctions"",,""102076185 4 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076185 7 102"")","#RTD(""greekserver.rtdfunctions"",,""102076185 42 102"")","#RTD(""greekserver.rtdfunctions"",,""102076185 6 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076185 8 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076185 12 102"")","#RTD(""greekserver.rtdfunctions"",,""102076185 24 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076185 25 102"")","#RTD(""greekserver.rtdfunctions"",,""102076185 26 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076185 27 102"")","#RTD(""greekserver.rtdfunctions"",,""102076185 13 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076185 14 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076185 15 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076185 16 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076185 10 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076185 11 102"")","#nseltodate(RTD(""greekserver.rtdfunctions"",,""102076185 20 102""))","#RTD(""greekserver.rtdfunctions"",,""102076185 18 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076185 17 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076185 40 102"")","#RTD(""greekserver.rtdfunctions"",,""102076185 34 102"")/100"
102076315,"NSE","OPTIDX","NIFTYNXT50","29-SEP-26",81100,"PE",76315,NA,"#RTD(""greekserver.rtdfunctions"",,""102076315 5 102"")","#RTD(""greekserver.rtdfunctions"",,""102076315 41 102"")","#RTD(""greekserver.rtdfunctions"",,""102076315 4 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076315 7 102"")","#RTD(""greekserver.rtdfunctions"",,""102076315 42 102"")","#RTD(""greekserver.rtdfunctions"",,""102076315 6 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076315 8 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076315 12 102"")","#RTD(""greekserver.rtdfunctions"",,""102076315 24 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076315 25 102"")","#RTD(""greekserver.rtdfunctions"",,""102076315 26 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076315 27 102"")","#RTD(""greekserver.rtdfunctions"",,""102076315 13 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076315 14 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076315 15 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076315 16 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076315 10 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076315 11 102"")","#nseltodate(RTD(""greekserver.rtdfunctions"",,""102076315 20 102""))","#RTD(""greekserver.rtdfunctions"",,""102076315 18 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076315 17 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076315 40 102"")","#RTD(""greekserver.rtdfunctions"",,""102076315 34 102"")/100"
102076316,"NSE","OPTIDX","NIFTYNXT50","29-SEP-26",81200,"CE",76316,NA,"#RTD(""greekserver.rtdfunctions"",,""102076316 5 102"")","#RTD(""greekserver.rtdfunctions"",,""102076316 41 102"")","#RTD(""greekserver.rtdfunctions"",,""102076316 4 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076316 7 102"")","#RTD(""greekserver.rtdfunctions"",,""102076316 42 102"")","#RTD(""greekserver.rtdfunctions"",,""102076316 6 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076316 8 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076316 12 102"")","#RTD(""greekserver.rtdfunctions"",,""102076316 24 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076316 25 102"")","#RTD(""greekserver.rtdfunctions"",,""102076316 26 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076316 27 102"")","#RTD(""greekserver.rtdfunctions"",,""102076316 13 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076316 14 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076316 15 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076316 16 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076316 10 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076316 11 102"")","#nseltodate(RTD(""greekserver.rtdfunctions"",,""102076316 20 102""))","#RTD(""greekserver.rtdfunctions"",,""102076316 18 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076316 17 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076316 40 102"")","#RTD(""greekserver.rtdfunctions"",,""102076316 34 102"")/100"
102076323,"NSE","OPTIDX","NIFTYNXT50","29-SEP-26",81200,"PE",76323,NA,"#RTD(""greekserver.rtdfunctions"",,""102076323 5 102"")","#RTD(""greekserver.rtdfunctions"",,""102076323 41 102"")","#RTD(""greekserver.rtdfunctions"",,""102076323 4 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076323 7 102"")","#RTD(""greekserver.rtdfunctions"",,""102076323 42 102"")","#RTD(""greekserver.rtdfunctions"",,""102076323 6 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076323 8 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076323 12 102"")","#RTD(""greekserver.rtdfunctions"",,""102076323 24 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076323 25 102"")","#RTD(""greekserver.rtdfunctions"",,""102076323 26 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076323 27 102"")","#RTD(""greekserver.rtdfunctions"",,""102076323 13 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076323 14 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076323 15 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076323 16 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076323 10 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076323 11 102"")","#nseltodate(RTD(""greekserver.rtdfunctions"",,""102076323 20 102""))","#RTD(""greekserver.rtdfunctions"",,""102076323 18 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076323 17 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076323 40 102"")","#RTD(""greekserver.rtdfunctions"",,""102076323 34 102"")/100"
102076336,"NSE","OPTIDX","NIFTYNXT50","29-SEP-26",81300,"CE",76336,NA,"#RTD(""greekserver.rtdfunctions"",,""102076336 5 102"")","#RTD(""greekserver.rtdfunctions"",,""102076336 41 102"")","#RTD(""greekserver.rtdfunctions"",,""102076336 4 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076336 7 102"")","#RTD(""greekserver.rtdfunctions"",,""102076336 42 102"")","#RTD(""greekserver.rtdfunctions"",,""102076336 6 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076336 8 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076336 12 102"")","#RTD(""greekserver.rtdfunctions"",,""102076336 24 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076336 25 102"")","#RTD(""greekserver.rtdfunctions"",,""102076336 26 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076336 27 102"")","#RTD(""greekserver.rtdfunctions"",,""102076336 13 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076336 14 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076336 15 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076336 16 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076336 10 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076336 11 102"")","#nseltodate(RTD(""greekserver.rtdfunctions"",,""102076336 20 102""))","#RTD(""greekserver.rtdfunctions"",,""102076336 18 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076336 17 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076336 40 102"")","#RTD(""greekserver.rtdfunctions"",,""102076336 34 102"")/100"
102076368,"NSE","OPTIDX","BANKNIFTY","30-MAR-27",34500,"CE",76368,NA,"#RTD(""greekserver.rtdfunctions"",,""102076368 5 102"")","#RTD(""greekserver.rtdfunctions"",,""102076368 41 102"")","#RTD(""greekserver.rtdfunctions"",,""102076368 4 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076368 7 102"")","#RTD(""greekserver.rtdfunctions"",,""102076368 42 102"")","#RTD(""greekserver.rtdfunctions"",,""102076368 6 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076368 8 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076368 12 102"")","#RTD(""greekserver.rtdfunctions"",,""102076368 24 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076368 25 102"")","#RTD(""greekserver.rtdfunctions"",,""102076368 26 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076368 27 102"")","#RTD(""greekserver.rtdfunctions"",,""102076368 13 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076368 14 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076368 15 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076368 16 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076368 10 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076368 11 102"")","#nseltodate(RTD(""greekserver.rtdfunctions"",,""102076368 20 102""))","#RTD(""greekserver.rtdfunctions"",,""102076368 18 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076368 17 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076368 40 102"")","#RTD(""greekserver.rtdfunctions"",,""102076368 34 102"")/100"
102076369,"NSE","OPTIDX","BANKNIFTY","30-MAR-27",34500,"PE",76369,NA,"#RTD(""greekserver.rtdfunctions"",,""102076369 5 102"")","#RTD(""greekserver.rtdfunctions"",,""102076369 41 102"")","#RTD(""greekserver.rtdfunctions"",,""102076369 4 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076369 7 102"")","#RTD(""greekserver.rtdfunctions"",,""102076369 42 102"")","#RTD(""greekserver.rtdfunctions"",,""102076369 6 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076369 8 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076369 12 102"")","#RTD(""greekserver.rtdfunctions"",,""102076369 24 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076369 25 102"")","#RTD(""greekserver.rtdfunctions"",,""102076369 26 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076369 27 102"")","#RTD(""greekserver.rtdfunctions"",,""102076369 13 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076369 14 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076369 15 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076369 16 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076369 10 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076369 11 102"")","#nseltodate(RTD(""greekserver.rtdfunctions"",,""102076369 20 102""))","#RTD(""greekserver.rtdfunctions"",,""102076369 18 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076369 17 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076369 40 102"")","#RTD(""greekserver.rtdfunctions"",,""102076369 34 102"")/100"
102076370,"NSE","OPTIDX","BANKNIFTY","30-MAR-27",36000,"CE",76370,NA,"#RTD(""greekserver.rtdfunctions"",,""102076370 5 102"")","#RTD(""greekserver.rtdfunctions"",,""102076370 41 102"")","#RTD(""greekserver.rtdfunctions"",,""102076370 4 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076370 7 102"")","#RTD(""greekserver.rtdfunctions"",,""102076370 42 102"")","#RTD(""greekserver.rtdfunctions"",,""102076370 6 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076370 8 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076370 12 102"")","#RTD(""greekserver.rtdfunctions"",,""102076370 24 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076370 25 102"")","#RTD(""greekserver.rtdfunctions"",,""102076370 26 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076370 27 102"")","#RTD(""greekserver.rtdfunctions"",,""102076370 13 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076370 14 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076370 15 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076370 16 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076370 10 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076370 11 102"")","#nseltodate(RTD(""greekserver.rtdfunctions"",,""102076370 20 102""))","#RTD(""greekserver.rtdfunctions"",,""102076370 18 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076370 17 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076370 40 102"")","#RTD(""greekserver.rtdfunctions"",,""102076370 34 102"")/100"
102076371,"NSE","OPTIDX","BANKNIFTY","30-MAR-27",36000,"PE",76371,NA,"#RTD(""greekserver.rtdfunctions"",,""102076371 5 102"")","#RTD(""greekserver.rtdfunctions"",,""102076371 41 102"")","#RTD(""greekserver.rtdfunctions"",,""102076371 4 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076371 7 102"")","#RTD(""greekserver.rtdfunctions"",,""102076371 42 102"")","#RTD(""greekserver.rtdfunctions"",,""102076371 6 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076371 8 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076371 12 102"")","#RTD(""greekserver.rtdfunctions"",,""102076371 24 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076371 25 102"")","#RTD(""greekserver.rtdfunctions"",,""102076371 26 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076371 27 102"")","#RTD(""greekserver.rtdfunctions"",,""102076371 13 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076371 14 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076371 15 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076371 16 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076371 10 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076371 11 102"")","#nseltodate(RTD(""greekserver.rtdfunctions"",,""102076371 20 102""))","#RTD(""greekserver.rtdfunctions"",,""102076371 18 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076371 17 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076371 40 102"")","#RTD(""greekserver.rtdfunctions"",,""102076371 34 102"")/100"
102076372,"NSE","OPTIDX","BANKNIFTY","30-MAR-27",37500,"CE",76372,NA,"#RTD(""greekserver.rtdfunctions"",,""102076372 5 102"")","#RTD(""greekserver.rtdfunctions"",,""102076372 41 102"")","#RTD(""greekserver.rtdfunctions"",,""102076372 4 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076372 7 102"")","#RTD(""greekserver.rtdfunctions"",,""102076372 42 102"")","#RTD(""greekserver.rtdfunctions"",,""102076372 6 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076372 8 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076372 12 102"")","#RTD(""greekserver.rtdfunctions"",,""102076372 24 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076372 25 102"")","#RTD(""greekserver.rtdfunctions"",,""102076372 26 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076372 27 102"")","#RTD(""greekserver.rtdfunctions"",,""102076372 13 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076372 14 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076372 15 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076372 16 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076372 10 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076372 11 102"")","#nseltodate(RTD(""greekserver.rtdfunctions"",,""102076372 20 102""))","#RTD(""greekserver.rtdfunctions"",,""102076372 18 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076372 17 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076372 40 102"")","#RTD(""greekserver.rtdfunctions"",,""102076372 34 102"")/100"
102076373,"NSE","OPTIDX","BANKNIFTY","30-MAR-27",37500,"PE",76373,NA,"#RTD(""greekserver.rtdfunctions"",,""102076373 5 102"")","#RTD(""greekserver.rtdfunctions"",,""102076373 41 102"")","#RTD(""greekserver.rtdfunctions"",,""102076373 4 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076373 7 102"")","#RTD(""greekserver.rtdfunctions"",,""102076373 42 102"")","#RTD(""greekserver.rtdfunctions"",,""102076373 6 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076373 8 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076373 12 102"")","#RTD(""greekserver.rtdfunctions"",,""102076373 24 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076373 25 102"")","#RTD(""greekserver.rtdfunctions"",,""102076373 26 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076373 27 102"")","#RTD(""greekserver.rtdfunctions"",,""102076373 13 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076373 14 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076373 15 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076373 16 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076373 10 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076373 11 102"")","#nseltodate(RTD(""greekserver.rtdfunctions"",,""102076373 20 102""))","#RTD(""greekserver.rtdfunctions"",,""102076373 18 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076373 17 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076373 40 102"")","#RTD(""greekserver.rtdfunctions"",,""102076373 34 102"")/100"
102076374,"NSE","OPTIDX","BANKNIFTY","30-MAR-27",39000,"CE",76374,NA,"#RTD(""greekserver.rtdfunctions"",,""102076374 5 102"")","#RTD(""greekserver.rtdfunctions"",,""102076374 41 102"")","#RTD(""greekserver.rtdfunctions"",,""102076374 4 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076374 7 102"")","#RTD(""greekserver.rtdfunctions"",,""102076374 42 102"")","#RTD(""greekserver.rtdfunctions"",,""102076374 6 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076374 8 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076374 12 102"")","#RTD(""greekserver.rtdfunctions"",,""102076374 24 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076374 25 102"")","#RTD(""greekserver.rtdfunctions"",,""102076374 26 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076374 27 102"")","#RTD(""greekserver.rtdfunctions"",,""102076374 13 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076374 14 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076374 15 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076374 16 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076374 10 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076374 11 102"")","#nseltodate(RTD(""greekserver.rtdfunctions"",,""102076374 20 102""))","#RTD(""greekserver.rtdfunctions"",,""102076374 18 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076374 17 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076374 40 102"")","#RTD(""greekserver.rtdfunctions"",,""102076374 34 102"")/100"
102076375,"NSE","OPTIDX","BANKNIFTY","30-MAR-27",39000,"PE",76375,NA,"#RTD(""greekserver.rtdfunctions"",,""102076375 5 102"")","#RTD(""greekserver.rtdfunctions"",,""102076375 41 102"")","#RTD(""greekserver.rtdfunctions"",,""102076375 4 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076375 7 102"")","#RTD(""greekserver.rtdfunctions"",,""102076375 42 102"")","#RTD(""greekserver.rtdfunctions"",,""102076375 6 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076375 8 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076375 12 102"")","#RTD(""greekserver.rtdfunctions"",,""102076375 24 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076375 25 102"")","#RTD(""greekserver.rtdfunctions"",,""102076375 26 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076375 27 102"")","#RTD(""greekserver.rtdfunctions"",,""102076375 13 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076375 14 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076375 15 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076375 16 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076375 10 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076375 11 102"")","#nseltodate(RTD(""greekserver.rtdfunctions"",,""102076375 20 102""))","#RTD(""greekserver.rtdfunctions"",,""102076375 18 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076375 17 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076375 40 102"")","#RTD(""greekserver.rtdfunctions"",,""102076375 34 102"")/100"
102076376,"NSE","OPTIDX","BANKNIFTY","30-MAR-27",40500,"CE",76376,NA,"#RTD(""greekserver.rtdfunctions"",,""102076376 5 102"")","#RTD(""greekserver.rtdfunctions"",,""102076376 41 102"")","#RTD(""greekserver.rtdfunctions"",,""102076376 4 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076376 7 102"")","#RTD(""greekserver.rtdfunctions"",,""102076376 42 102"")","#RTD(""greekserver.rtdfunctions"",,""102076376 6 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076376 8 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076376 12 102"")","#RTD(""greekserver.rtdfunctions"",,""102076376 24 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076376 25 102"")","#RTD(""greekserver.rtdfunctions"",,""102076376 26 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076376 27 102"")","#RTD(""greekserver.rtdfunctions"",,""102076376 13 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076376 14 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076376 15 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076376 16 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076376 10 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076376 11 102"")","#nseltodate(RTD(""greekserver.rtdfunctions"",,""102076376 20 102""))","#RTD(""greekserver.rtdfunctions"",,""102076376 18 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076376 17 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076376 40 102"")","#RTD(""greekserver.rtdfunctions"",,""102076376 34 102"")/100"
102076377,"NSE","OPTIDX","BANKNIFTY","30-MAR-27",40500,"PE",76377,NA,"#RTD(""greekserver.rtdfunctions"",,""102076377 5 102"")","#RTD(""greekserver.rtdfunctions"",,""102076377 41 102"")","#RTD(""greekserver.rtdfunctions"",,""102076377 4 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076377 7 102"")","#RTD(""greekserver.rtdfunctions"",,""102076377 42 102"")","#RTD(""greekserver.rtdfunctions"",,""102076377 6 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076377 8 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076377 12 102"")","#RTD(""greekserver.rtdfunctions"",,""102076377 24 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076377 25 102"")","#RTD(""greekserver.rtdfunctions"",,""102076377 26 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076377 27 102"")","#RTD(""greekserver.rtdfunctions"",,""102076377 13 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076377 14 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076377 15 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076377 16 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076377 10 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076377 11 102"")","#nseltodate(RTD(""greekserver.rtdfunctions"",,""102076377 20 102""))","#RTD(""greekserver.rtdfunctions"",,""102076377 18 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076377 17 102"")/100","#RTD(""greekserver.rtdfunctions"",,""102076377 40 102"")","#RTD(""greekserver.rtdfunctions"",,""102076377 34 102"")/100"
